no,body_text,label
1071,iya ratarata programmer gt hirenya udh pake csps gt gt,0
1072,bapa liat database,0
1073,patah hati level tinggi jd quotes put,0
1074,penuh nama si nama nyari udh penuh,0
1075,belah warteg bahri sebrangnya,0
1076,pake kamera nama kamera nama handy cam prodi,0
1077,koreksi salah bis lupa bagus sih coba coba nggak mubazir dibalikin csv pake transformasi,0
1078,besok kasihin softfilenya gpp,0
1079,bntr pulang,0
1080,pt,0
1081,assalamualaikum dg nama ilkom maaf td ninggalin proposal meja printer terima kasih,0
1082,daging sapi bakar dmna pantai rumah nama,0
1083,kesana kyknya nama,0
1084,cerita aja tp tetep bikin nang,0
1085,jam berangkat aja gmn,0
1086,ngajak wida tuh beliau habis seminar hihip,0
1087,udh gorengin,0
1088,nama nmr ntr ayu sms kl udah dpn kosan yah,0
1089,ngsih bunga ato coklat min,0
1090,ga upi,0
1091,dil april juli okt,0
1092,eh tp jam pas jgn malem hbs mgrib takut plg wk,0
1093,gais tanyain pla ap aja dr pla selesai nilai dr kampus surat ga,0
1094,sore we atuh gi kalo pagi siang weekend,0
1095,besoook,0
1096,gatau bapa keburu jumat poko suruh ngumpul dlu gt,0
1097,gaaais dlm menit aja jd nasabah btpn wkwk,0
1098,plg wisuda lgsg ksana awas telat telat plg,0
1099,oke bentar solat,0
1100,nama kemaren kamera handycam waktu msceis pake kamera aj,0
1101,jd nih murid guru si guru ngasih uji hasil uji murid dibandingin guru bener trs outputnya skor hasil uji,0
1102,nilai remed ambil nilai remed,0
1103,ayam kremes cabai ijo bakar rica rica kasih rb deh pakai box air gelas,0
1104,ruang,0
1105,min lg dmn mo ngambil sertifikat kompas hihu,0
1106,kalo daftar doang prasidang ga,0
1107,alamat kalo gang softball kmna gtu,0
1108,gpp beda beda sep,0
1109,usaha aja tau,0
1110,biasana sih nama sampe jam kampus,0
1111,terimakasih paket mb aktif cek bonus ussdphonenumber katalog poin lengkap tsel me telkomselpoin laku,0
1112,daftar langgan tcash full service tingkat saldo dg isi saldo tcash merchant logo tcash dekat,0
1113,nama gedung manunggal tridaya pucakti pusenkav wkwk,0
1114,palasari skrg abis gik,0
1115,insyaaallah ikhlas mel asa udah bahas grup trs responnya gt,0
1116,mantap ok btw nge cc perihal sponsor jg osnnya moga baik utk kemakom,0
1117,usul anak sospol minat turun deh ajar ttg,0
1118,sepupu ane kuliah,0
1119,ooh report ko bumiputera ngedit nomer post ,0
1120,nama pergi ga kalo engga kosan,0
1121,waktu malas sep hihi jd rapih aja ,0
1122,tau sep periksa controllernya waktu instansiasi new tcpdf lupa,0
1123,ide gabung device hp sumber sensor deteksi longsor gempa kait trend iot internet of thing silah tarik,0
1124,dr ciateul kekalapa lg frown,0
1125,tes toefl balai weekend ga,0
1126,pagi bu nama bebek komar bu pesan besok bu menu pesan bu antar nuhun,0
1127,nama ntar bilang aja kaka pas instal ulang gagal ngeformat error tpi data udah format pas nyoba instal windows muncul error error code rusak harddisk,0
1128,assalamualaikum bu nama mhsi ilkom dpt bimbing skripsi maaf bu minggu kampus ap aj bu terima kasih,0
1129,blm beres sep byk bug,0
1130,punten kontak lulu nuhuun,0
1131,oke dp,0
1132,hub lg kalo udah dkt wktnya,0
1133,dmana aja kang hehe,0
1134,mahasiswa,0
1135,kirim foto selempang waktu makasihhh,0
1136,kalo ngasihinnya habis ashar aja gpp,0
1137,traveloka com your ticket summary xpress xn pdg bdo dzzzz total passenger,0
1138,ayo nama semangat skripsi yaaah biar cpt lulus cpt nikah wkwkwk,0
1139,bu buka jam bu,0
1140,gojek ga driver kaya bawa,0
1141,ayam aja paket isi ap aja,0
1142,besok kantor tunggu jam,0
